step,learning_rate,discount_factor,exploration,exploration_decay,min_exploration,vision_size
0,0.1,0.999,0.0001,0.999,0.0001,10
state,value
G0000G00SW,0
SSSSS0SSSW,-5.8002
0000SSS0SW,1.311882609132933
R0SSW,-6.783404935111948
R0000S00W,-4.409702843138547
RSS0W,-8.356615529526618
S0G0S0000W,-2.244427251576834
0RSS0000W,-1.2988442997170615
00RSS000W,0.8372941846203013
00GRS00W,0
S00GRS00W,0
RS0G0S0W,0
0000RS000W,-0.30632159435163486
S00GRS000W,0
00RSS0W,-0.6495830069129899
S000RSSW,0
SS000RSSW,0
0SS00SSSSW,-0.4914210893849955
RG0000SW,0.7473125603777749
SRG0000SW,0
SR000000GW,-1.847465826252631
0SSR00W,-1.7340747732640978
SSS0SS000W,-6.082916184351496
0RSS00W,0.5435889764479434
S0RSS00W,0
0SS0RS000W,0
000R000SW,0.8023320068280675
00G00S00W,14.134670470570908
S00G00S00W,-0.5236624756885332
000GG0S00W,0
000R00SS0W,-0.11887174114891771
GG000SW,13.881597215620772
GSSSSSW,11.007784583051079
GR000SW,2.125797124874308
SGR000SW,0
SGSSSSSW,0
SGG0000W,0
000GSS00W,0.9832587822193196
00RGSS00W,0
00GG0S00W,0
00GR00S0W,0
00GG00S0W,0
S000R00S0W,-0.0049935611753933245
S00GG00S0W,0
GG00SSW,3.7725518439098966
R000SSW,-8.133498453555934
SR0000SW,-1.9987749985333083
SGG000SW,0
SSGG0000W,-2.0
RSSS0W,-5.78123199387561
SR0SS0W,0
0SSRW,-4.702921696587465
0GS000W,14.287586750256285
000S000RW,-0.554945589825298
S000S000RW,0
S00S00SW,0
000S0S0W,1.0263538662481628
R000SS000W,-0.704588168639522
SSR00S0W,-3.8002000000000002
SSSR00S0W,0
0R0SSSW,-1.6396508173436362
S00SG00W,-3.509694795380736
0RS00S0W,-0.5686430678668312
00S00S0W,1.7056100723918064
00RSS0000W,1.142468974288684
00S00S00W,1.0333792420716186
00SR0S00W,0.17843428621219154
0GSS0S00W,0
00G000S00W,14.493640846589186
0R0SS00W,-0.27742280561649607
G0SSS0000W,12.738130633480205
GSW,12.453424473834
SGSW,-1.5888686439855637
SR00000G0W,-3.8638936492505813
SS00S0G0W,-2.3713070546130415
SSS00S0G0W,-2.2368935747558427
S0SS0000RW,0
G0SSSS00W,10.016688803642625
S000G0SW,-4.279902222885851
SS000G0SW,-2.1992229930594847
0G000SS0W,16.658350281344116
0GG00S00RW,1.2718960383241285
GG00000RW,0
SG00000SW,-2.3015424111285063
SSG00000SW,-2.1515692436277614
000GGSSW,0
S000SS0000,0
S00GS00W,0
R00SSW,-7.702084766849097
SR00SSW,-2.591110049505723
000R0S000W,0.7876959202265704
0SS00000SW,-2.5139378304150846
SSS00SSSSW,-9.503914381076541
00SSSS00SW,0.9014540520990759
S0SR000W,0
G00R00G00W,0
00R00GSW,0
S00R00GSW,0
00SS0SS0W,1.853211171985276
S00SS0SS0W,0
000G00S00W,13.773298174293945
0000GSS0W,10.37633223271171
0SS0R000W,-1.4555318446378873
0R000S00W,-1.337020901590141
S00R0S0W,0
SS00R0S0W,0
0R000SSGW,0.16745641027809857
S0R000SSGW,0
00S00R0W,-2.8382842845648546
S000000S00,0
S00RG00W,-1.96677960478727
0000GS0R0W,0
0SSS00R0W,-0.6569640054948889
00G0SS0W,13.880100299033826
S00G0SS0W,-3.1879358061570793
SS00G0SS0W,0
00G000SSW,15.04330726449361
S0G00000SW,-2.119988620112944
SSSG00S00W,0
00S000S00W,-0.5353279887959892
R00SSS000W,-3.1259886776827135
S00R00SW,-4.034902566016259
SS00R00SW,0
S000SGW,-1.941459167441851
S000000S0G,0
00SR0GW,-0.1
SS000GS0W,-2.2760248346975853
S0000SSSS0,0
SS0S000000,0
000S00R0W,-0.9079025978359568
0S0G0000RW,-0.1
SS00SS000W,-10.678806368154001
S0S0S0000W,-5.621163602247953
0GR00SS0W,0
R00000S00W,-4.651969045043539
000RS0000W,-0.9580804869793462
S0G000000G,0
S0SG0000W,-5.162766294449856
SS0SG0000W,-4.499957097520355
SS0SRW,-3.8002000000000002
0SSSSSG0W,-0.5185798533370399
S00G00S0W,-2.241913815723296
0S00S0SW,0
0SSSS0SW,-4.609870393628536
0G00SSSW,15.160218680806794
S0G00SSSW,-0.6477393759586733
000G0SS0W,12.974167356225996
00SSSSRW,0.04824716938538515
S00SSSSRW,0
0G0G00S0W,0.3568055131792838
0G0G0S0W,-0.1
0S0G0G000W,-0.1
0G0R00000W,14.76913252670455
GS000000SW,3.416166150760522
R0S00000SW,0
00S0G000SW,0
00R0G0SW,0
S0S00SW,-4.339436106554702
000S0RSW,0
G00SS0SW,0.8025930295378351
0000SGSW,-0.12601538922004127
0000S0SW,3.2702224575966605
S0000S0SW,-1.9023930173109465
00GSS0W,13.587976968869144
00SS000S0W,-1.2417088519757997
00G00SS00W,0.2557002604549641
00000SSRGW,0
0000G0SSW,11.710943808691335
000R00SSW,-0.4124258870029929
000R000S0W,-0.5626657763322936
S0000000RS,0
0S0R00GW,-0.1
S0SGR00GW,0
SR000S00W,-2.2504210231195105
0RSSGW,0
S0RSSGW,0
000SG0000W,2.562956407400681
0SSS00G0W,-1.6483508846859878
SG00S000W,-0.7757978907330652
00SSSS0G0W,-0.3190771337314658
S0000R0GW,-3.9392044733632128
R00S00000W,-7.072749516016275
00SS00R00W,0.4343992928358796
0SSSS000GW,-2.3756151033737978
SSSS00000S,0
SG000R000W,0
00SSSSG0W,0.05268220948831978
00SS0GW,1.5005150652298096
S00SS0GW,0
000G0RS0W,0
R0G0000SW,0.4876979519563747
00G0RS0W,1.4195702356577995
000R0S00W,-0.32875753492598675
R0G00S00W,0
0G0RS0W,0.36177680494551806
00G0S00W,13.734496100137363
R0G0SS00W,0.7008216759832216
RSS00000W,-7.351663996625213
0SGR000W,-0.24390541488294137
SSSSSS0G0W,-15.393250447713706
S0R000G0GW,0
SS0RS0W,-4.222368068092111
0S0SSSS0W,-0.5624113899688661
000SSSGGW,-0.07573168196488872
SR00000SW,-7.599858382085442
SSR00000SW,-3.9055834966317082
S0R00SW,-4.067457155231623
SS0R00SW,-2.6881085599516243
SSS0R00SW,-2.268542045139167
S00SG000W,-2.883188240898775
00G0GS0W,0
G0G00SR0W,0
0000GS00W,11.838485472570698
G0000SSW,16.26288028445678
SG0000SSW,0
SSG0000SSW,0
SSSG0000SS,0
0S00000SRW,0
S0S00000SR,0
SS000G00GW,-2.0267935893036464
S00RSS0W,0
0SS00R0S0W,1.1726031793781297
0000S0S0W,1.7751342834099268
S0000S0S0W,-3.5284288925628475
S0SSS00G0W,0
SSSSS00GRW,0
0R0SSSS0W,0
00S00SSSSW,0.4218774937040649
S00S00SSSS,0
SSSS0GGW,0
0S0GGW,0
SSSSGGW,0
000SR0G00W,0
0S0RS000W,0
S0000RSW,-3.5920441817771867
SS0G00R0W,-2.1795849439830035
00G000G0SW,0
SSSSSSS0GW,-17.636624601872263
S000G00R0W,0
000S00RG0W,-0.0868039392516582
S00G000G0W,-1.7327241232294337
0000R0SW,2.860069437241303
0S000GR0SW,0
S0R000G0W,-5.444036167456663
SS0R000G0W,-4.358385844166996
00SS0000RW,-0.26171535708999105
00GSSSW,1.466280044890853
S00GSSSW,-1.962647622178479
SS00GSSSW,-2.0
SSS00GSSSW,0
00SSSSS0SW,-0.09454155174661433
SS0G0000SW,-1.393022104865134
G00SSW,15.11219874080964
0G00000SSW,16.39109174607191
0G0S000W,15.37442001695492
GG00000R0W,0
SSS0R0S0W,0
0SSG0000W,-0.4841578476946206
S00SSSSSS0,0
00SSG0000W,-0.08715829786680772
SSR00SSW,0
SSSR00SSW,0
00000SSGW,1.6531313374735424
R0SS000W,-3.2029469574947607
00RS0000GW,0
000SS00RW,-0.7268264862814535
0SS00SSSW,-0.2805821837535157
00SSSS0SW,-1.0137400366336897
0R0000GGW,0
R0000GGW,0
SSS00RG0W,-2.0
SSSS00RG0W,-2.1998
0GSRW,1.7770679269003047
0S000SS00W,-0.9169520437158546
S000GS0000,0
SS0SSSS000,0
000R00GGW,-0.1
00R00GGW,-0.1
S00R00GGW,0
0S00RGW,0
RSSSSW,-9.737249441990654
S0SR0000W,-2.1354223536663035
0S0GRW,-0.1
S0SGW,-2.234443529623506
SG0G0000W,1.253125020085232
0SSSSR00W,-1.1672329259673144
S000GS000W,-1.1974922276286357
SR0000GW,-5.1939136187315
SSSSSRSW,-4.022153227197201
RSS00000GW,-0.48340447761027233
000SSS0RGW,0
S0RSSS00W,0
SS0R0SS00W,0
00G0SSW,13.03195851912294
S00G0SSW,-2.00999
0G0SS00W,10.986956587773832
SG000GS0W,0
SSG000GS0W,0
0000S00GW,1.5064576647517263
SG000SS00W,-0.6877363876470577
SG00000RW,-1.3214817517672148
0G000SSS0W,11.65460701086081
0G0SRW,-0.1
S0G0SRW,0
SS0G00RW,-2.281038587214053
S0000RG00W,-1.9987353162109185
000SGG0W,-0.1
S000SGG0W,0
0S00S0000W,0.6852669987973357
SS0000R0GW,-4.193726526888986
0S00S00W,-0.21619638770579913
0S0S0G0W,0
0SSS0R0W,-0.1956846884884986
S0SSS0R0W,0
SS0SS00R0W,0
0RG00G00W,0.0074912689472493715
SSR0S0W,0
SSSR0S0W,0
SSSSR0S0W,-2.0
00SS00S0W,1.279046677603768
SS0G000S0W,-2.086888334341542
SS0000SSSW,-14.892614833247436
000S0R00W,1.2766860525897339
S0RG0000W,-2.542428251760203
GS000SW,1.0942298982784469
SSGS0000W,0
00SSS0GW,-0.486386728942327
S0SSSSSS00,0
GSSW,14.729806233939838
SGSSW,-0.8526813975037628
SSGSSW,0
SSSGS0W,0
G0S000W,15.201985629364836
00GS000W,13.762754974101234
00GSR00W,0.493463714058752
0G0S00W,13.8079913138998
S0G0S00W,-2.490782556719143
0S0GG0000W,0.016259561849029703
S0000SR00W,-1.8660597312686749
SSS00S00GW,0
SG0000S0W,-2.205032069954843
0SSS00S0W,-1.0124312546047962
S0S0SW,-8.95867168990939
SS0S0SW,-4.487365877868786
0S0S0SW,-0.7911483520852582
00S0R00W,2.73950185679555
S00S0R00W,-1.8722929514975353
SG0SS000W,0
0SG00000GW,0
0S00GSS0W,0
S00R0G00W,-3.2014355567265804
SS00R0G00W,-8.729531379946636
G00G000SW,2.4601219188534635
SG00G000SW,0.6773249179957109
00S0G00GW,0
00000R0S0W,-1.01379905241389
SSR00000GW,-2.0
S0G000S000,0
SS00R0G0W,-3.961202037380568
SSS00R0G0W,0
0SR00000GW,0
0S00SSW,-0.617241501861824
000SR000W,0.45765954006478454
000SGG00W,-0.1
S000SGG00W,0
000GSR0W,-0.1
S0S000SS00,0
SSSSRSSW,0
00GS0000RW,0
00G00S000W,13.26823388167595
SS00RS00W,-2.0
000SS000SW,1.5444872228246302
S000SS000S,0
0SS00S00W,-1.3027591196731036
00G0000SRW,0
0G0000SRW,0
0G0G00SRW,0
00000GS00W,11.357772386548874
00G0G0S0W,-0.1
0G0G000RW,0
S0G0G000RW,0
000GSS0W,12.03578497854855
S000GSS0W,-4.908435024643417
SS00000G0G,0
SSGSW,-2.158727977534158
SSSGSW,-6.696814754470044
SSSSGSW,-2.0
SSSSSGSW,0
SSSSSSGSW,0
0000SG0W,0.6880414462403119
00R0SS0W,-0.8552113685644579
S0GR00S0W,0
0RG00S0W,-0.1
0R0S00W,-3.3247863133477678
000S00S00W,-0.03625834548814011
000S0SS00W,1.2905722676703353
S00R0S00W,-3.7653627980999054
0SS0000SW,-3.263177019249723
0SSSSS00RW,-0.95677340757829
S00SGW,-5.810064761265708
SS00SGW,-2.396089500511849
SS0S00S0W,-0.5293898182793191
000S00S0W,1.6029171948601726
S000S00S0W,-3.3931565935436474
SG0R000W,0
SSG0R000W,-2.0
0SSG0W,-2.1350725642503754
S00SSS0GW,-2.0278274932529152
S0000S0RW,-3.574844760496278
SS0G0S0W,0
SS000SRW,-2.207152473537472
G0S0000W,16.591764518419104
SSS000GS0W,-2.0
0R00GSW,-0.13878032798120332
0G0G00S00W,0
000R00S00W,0.013516500254924024
GR0000S0W,0
G0G00S00W,0
S00R00S00W,-2.00295614658433
SG0G00S00W,0
SGR000000W,0
000G0G0SW,0.19093466838665105
00RG0SW,0
SS00RG00W,-3.8128860532825835
GR00000SW,0
G0000SW,20.067492797751214
SS00SSS00W,-6.569525613308706
S00SS000G0,0
G000SS0W,16.234976316065246
SG000SS0W,-0.3381157777905486
SSG000SS0W,0
R00000GS0W,0
0000R0GSW,0
S0000SG0W,-4.0472424218198
000GG00S0W,0
S0S000G0W,-2.0735800045829835
SS00000RSW,-2.194038757494718
000SS0SW,1.0585638192994233
RS00000SSW,0
R00SSS00W,-4.516529119096182
0SS00SS0W,-1.3088631457876343
RS0000SSW,0
SSR00G000W,0
0000GSSS0W,1.8617310649506655
R0000GS0W,0
SSSG00S0W,0
R0S00SS0W,-0.914136225319242
SR0SS0000W,0
GSSSW,15.847789491826454
SGSSSW,-0.988627622313241
SR0S0000W,-2.5275673309552964
SS000S00GW,0
00000SG00W,4.925020777237697
0SSR000W,-1.8407736636881193
R000SG0W,0
SS00G00S00,0
0SS0SSSW,-1.3951728336974492
0RG0000GW,-0.1
000RSG0W,0
00R00000SW,0.2427485906944287
SG000000SW,-0.4513058806457229
S00000G0SW,-2.831473377687476
00SSS0GG0W,0
00R0000GSW,-0.0057033293817167485
000G0000SW,14.54561942895455
SRG00W,-1.3885429599949628
SSRG00W,0
SSSRG00W,0
SSSSRG00W,0
0SS00RSW,0
G000R00G0W,0
00R000GSW,0.7019032874362142
SSSS0S000W,-9.621244896411335
00SSS00RW,-0.7383917826635337
SSS00G0000,0
SGSS0W,0
SSGS00W,-2.0
G0S0W,17.22961471437903
SG0S0W,-1.0001062729549983
SSG0S0W,-5.596766892089973
SSSG0S0W,0
SSSSG0S0W,0
G00SS000W,13.702722852926158
00RG00S0W,-0.1
SS0000G0SW,-2.153893548932343
000000SSGW,2.1195118021035317
SGS0W,-0.49720557665185794
S0G00R0W,-2.0394308278504782
SSS0G00R0W,0
00S0GRW,-0.1
00SS0000SW,-0.6807532829817402
00GSS0000W,2.52450736511277
S000R0S0W,-3.975819144825572
0SG00R000W,-0.03092741403295648
S00000S000,0
SS0RG00W,0
SS0000GS0W,-2.3213559599343023
00SS0SW,-2.681643981829533
0000S000SW,0.7965521347125571
S000S000GW,-5.349131167293628
0S0S00W,0.8208560369051267
SSGR00W,0
SSSGR00W,0
SSSSGR00W,0
SSSSSGR00W,0
SSSSS0GGW,0
SSSSSS0GGW,0
S0SG00W,-5.242104629736065
00SSSR00W,-0.2067366894181712
G000SS000W,2.949281584391099
R000S000W,-2.6191557890957102
0000SSSR0W,-0.2979354362488289
S0S00000SW,-6.258999213746479
R00SSSW,-8.517867547366649
0SS000SS0W,0
000SR00G0W,-0.16468689771557649
00SR00G0W,0.128161405067163
00SS00SW,0.4516465451541416
S00SS00SW,-5.204623516469368
S0000SSSGW,-3.709746894833745
0SS0000R0W,-1.915024060326492
0G00SSSS0W,7.532174500239921
000GG000SW,-0.10345073630733635
00GG000SW,-0.13109116867100548
0GG0000W,27.697537960267063
0GG0S00W,0.4206356449287643
0S0SSSSSSW,0.4180980549648987
GG00S00W,0
S0S0G0W,-2.408065850758935
00SS0R00W,-0.659863067820174
0SSSG000W,-1.1215188869660189
0RSSS0W,-1.3744300462018444
0S000SS0W,1.2588723555082886
0S000RS0W,0.43016920569044903
00GSSW,13.258869187814962
S00GSSW,0
SS00GSSW,0
S00S0000SW,-5.062962951443371
SSSS00G0SW,0
000R00G0SW,0
SS0G0GW,0
SSS0G0GW,0
0SSSG0S00W,0
000S0000SW,0.9113544712356093
00RS0000SW,0
SRSSSSW,-2.9215778781693595
G0SSSSSSSW,12.346850844356174
SSG0SW,-4.004049126316002
SSSG0SW,0
00SSSSG00W,-0.5330175519301854
00SS0SS00W,0.4592962209110315
0SS0S000W,-1.718230349869398
SSS000SRW,0
SSSS0G00RW,-2.0
S0000SRW,0
0SSSSSSGW,-1.7569766941622522
0000GSSSW,1.1711362688821443
00GSSSSW,2.191884576597368
0GSSSSW,7.535850890278444
G000GS0W,0
G00SSSSS0W,5.550802408670014
SS000R0S0W,0
0R0000SSW,0.7300713283517293
SSSS00R0GW,0
00R00S00GW,0
0RSSSSSSW,-4.586020851593187
0000S0RS0W,-0.11053289778570158
0000S00S0W,0.149840712346945
000SSS0G0W,-0.26401463539190617
000SSSS0GW,-0.6189758689562106
R0S0G0000W,-1.1581986933771455
000000SGGW,0
00SSR0G00W,0
0G00SS0W,16.013885054105696
0SSS0G000W,-0.7954904434191843
S00G0G00SW,0
SS0G000SW,-4.385212934240334
SSS0G000SW,0
00S00000SW,1.2981552841899808
SSS0GG00W,-3.8002000000000002
0S0G00G0W,-0.1257092253826656
S0S0G00G0W,0
0S00SS000W,0.09039147978403483
00GSSS0W,-0.0990096119653636
S00GSSS0W,-2.0128492579562267
G000SSSSW,14.202430891260782
SGS00W,-2.001226838813587
0SSSSSG00W,-1.520159444215948
0R00S000W,-1.1743897323320538
SSGSS0W,0
0S00G00SSW,0
SSG000SW,-5.747154200243932
0SSSG0000W,-1.62617223507391
0SSS0000SW,-1.5376047774664858
00R0SS000W,-0.2635264387319769
000S000SW,2.8228177330916937
S000S000SW,-4.8848455174264025
R00SS0G00W,0
000SS0G00W,-0.2134628661158547
0RSSS000W,-0.7233151529246223
00S00RSW,0
S00S00RSW,0
SS00S00RSW,0
000000GSSW,10.149702620613592
SS000GS00W,0
R0S000SW,-1.3952527661866474
SR0S000SW,0
S0000RSS0W,0
SS000000S0,0
0SSSSG0W,-0.5874013896910942
R0S0000SW,-0.5843339913629875
0S0000GRW,0.05609298729685225
SSSSG000SW,-2.4694369596708086
00S00SSSW,1.201439046442394
0SSSSSSRW,-2.3566940546546635
SSSSSSSSR0,0
SSSG0R00W,-2.0
S0S0S0W,-2.1654859763117194
R0S000S0W,-2.0689566852627124
S000SR00W,0
S0SG00000W,-5.184367776331105
R00S00GSW,0
000SSSGSW,0.37930094955332844
S000SSSG0W,0
SR00S00G0W,0
SS0G0SS000,0
0G0R000SW,-0.1
0SS0R000SW,1.2879518213019892
00S000SSSW,1.313310687067194
00G0SR0W,0
0R000SSW,-4.062743568474638
00G00RSW,1.353217719457502
S00G00RSW,-1.8843820123467667
G000RSW,3.3400961679377152
SG000RSW,0
SS0SSS0R0W,0
0SSS0S000W,0.029355662628011016
0SR000G00W,0
0G000R0G0W,-0.1
G00SSSSSSW,11.81329990137582
R000G0SW,0.5949175525680179
SR000G0SW,0
SG00R0W,0
SSG00R0W,0
SSSG00R0W,0
SSSSG00R0W,0
R0SSS0W,-9.127591750907236
0000S00GRW,0
00SSS000GW,-0.5974004817416861
S00000R0SW,-3.4590263793891403
G00000SSW,16.68414971548713
000GSR00W,0
S000GSR00W,0
S000000G0S,0
S0S0S00W,-2.9806871863694115
SSSGS00W,0
000SSSSSGW,0.3863632614672722
RSSSG000SW,-1.2388526028750502
G00RSW,1.80253090900528
SG00RSW,0
SSG00RSW,0
SSS0G0S0W,-2.2175094903151034
00S00SS0W,-0.7902042149839661
S00S00S00W,-4.060098283520763
SS0000SSS0,0
S0S0SSW,-2.4971227806966656
00S0000SSW,2.044243138526581
R0SS0000SW,0
0000GGSW,0.2924416300154088
RG0000GS0W,0
00R0SSS0W,-1.3567952899250715
0000GRSW,0.45379400529231917
0S0000GRSW,0
0000R0SSW,1.020254640333002
G000R0S0W,0
SGSS00000W,0
0R000SS0W,-1.2823033467558134
S0SSR000W,-4.081703073863819
SR00SW,-6.599672030351812
SSR00SW,-4.499715334388882
SSSR00SW,-2.0
SSSSR00SW,0
0S0SS0SS0W,0
S000SR0W,-2.0365999177555927
S000SR000W,0
S0G00R00W,0
0R00SSS00W,-0.6738114055549245
GS000G000W,0
0G0000GSW,0
S0000G00SW,-4.142431111725044
0000GSSW,11.617648120825113
RS00000SW,-2.8499856212342185
RSS0G0000W,0
SS00R0S00W,0
0000SSR0W,-0.33932620507478584
S0000SSR0W,0
0S0000S00W,-0.7425324661439281
000R000GSW,-0.1
S0SSSSSSSS,0
00SS0R0W,0.31170519720305345
SSSSSGGW,-2.0
00G000SS0W,14.456265826342355
0S0GSSS0W,0
S0S0GSSS0W,0
S0SG000W,-2.200424992493196
SS0SG000W,-2.0
SS000R0GW,-2.0
SSS000R0GW,-2.1998
000SS00R0W,-0.36428027188072715
0R000S000W,-0.9651038067944928
0S0G0G00W,0.2164953572588445
0SSSS0GW,-1.0549595693245184
S00S000SW,-1.901189102865435
G0000S000W,16.963545756845207
G0SSSSSSW,15.204658177808275
SG0SSSSSSW,0
RSSSS00W,-6.696941165584279
SR00SS00W,0
SSR000S00W,0
000SR0GW,-0.1
G0SS000W,10.47775855480028
S000SR0GW,0
0SSSS00SW,-1.4050643510692609
00000RSSW,-0.049189195026283106
000SRSS0W,-0.1
S000SRSS0W,0
0RS00000GW,0
0RS000SSW,0.077779701934869
0SSG0000GW,0
R0S00S00W,-1.2194276280424858
00RS000W,-0.9745891710793899
RS000S00W,0
SSS00SG00W,0
SS00SG00W,-1.408033127766888
S0R0S0000W,0
SS00RGG00W,0
0RGG00W,0
RGG00W,0
RSS000W,-5.198208402050061
SRSS000W,0
SSRSS000W,-3.8002000000000002
000SS00GW,0.06346346930517216
S000SS00GW,-1.997992555986163
SSSRS0000W,0
S000S0R000,0
0SS0SW,-8.218225985278531
RSSSS0G00W,0
00SS000RSW,0
000G00SSSW,9.543293214106484
R0SS00SS0W,0
00SS00S00W,-0.2139762801924925
S00S0SSW,0
00SG0000SW,-0.004210077878926921
SSG0000SW,-5.888343009951211
S0G0G00W,0.5534446492109062
0R000S0GW,0
00000SG0W,2.7285316530862547
0R000GSSW,0
G00SSS00W,14.08491272583026
R000GSSW,0
G000RS00W,0
R000GS0W,0
G00000RS0W,0
SS00GS00W,-2.0
R00000GSW,-0.7896515874764476
0R000GS0W,0
S0G00RS0W,-2.00999
SS0R000G00,0
RS0000SW,-1.0089427802572821
0SG00000SW,-0.6093066263705885
0S0G000SSW,0
00000SS0SW,1.416134390710325
S00R00000S,0
S00S00R00W,0
SSSS0RG0W,-2.0
0S0G0R000W,-0.1
RSS00SW,-2.3305984342443273
S000R000SW,-5.380887928822684
SSSS0G0G0W,-2.0
R0S0000GW,-1.2820463188815463
SSSGS0000W,-2.0
0RSSS0000W,0.0028364765252588465
GSSSS0W,5.616686565982242
SGSSS00W,0
SSGSS000W,-1.8127186124762247
S000R0S00W,-2.0195850368602515
S00000SG0W,-2.572732564179427
0000GGS0W,0
000GGS0W,0.31219341956769037
0S0RSS00W,0
0SS00S0GW,0
000SS0S0W,-0.7412807109747752
S000SS0S0W,-4.031963330782941
0000SS0S0W,0.5759239220877514
000SSS0S0W,-0.8664092192975636
000R0S0S0W,0
S0G0000S0W,-1.9395557180336747
SR0G0W,-1.9497412039487447
SSR0G0W,-2.6621723731609084
G0000SR0W,0
SSSR0G0W,0
SSSSR0G0W,0
0SSR00GW,-0.31906577414410564
S0SSR00GW,0
G0000SSSW,17.73761885621513
SSR000G00W,-2.0
SS0S0000SW,-2.0
0S0S0000SW,-0.3776360879411529
0SRS00000W,0
S00S0SW,-1.9891691254253971
SS00S0SW,0
S0000R00SW,-3.591793808524014
SS0SSSSSSW,-17.022807386701256
S00R0000SW,-1.8518378459391631
0R0GG0000W,-0.1
S0S0SS000W,-5.551482792446258
S0S0S000W,-2.063799767590458
00SSSG0W,-0.24513515916229758
S0S00000G0,0
00SS000GW,-0.8579028076255293
SS0G0G000W,-1.7624979629880355
00R00G0SW,0
00SSS0R00W,-0.34591898028876394
000G00RS0W,0
0000GSS00W,0.959108985926301
0000RSSGW,0
R0SSSS000W,-3.051795435573116
SSS0RS0W,0
SSSS0RS0W,0
0RS0G0W,0
00S0GR0W,-0.19001
00000GG0RW,-0.20999
0S0000G0RW,-0.1
00000S00RW,0.10186196171598125
0000S00SSW,1.036874374786099
000S00SSW,1.0509001634669037
0G0S00SRW,0
G00SSSS00W,12.79010521351714
000S0GRW,-0.1350670918243
00SS0GRW,0
0S00GRW,-0.1
S0S00GRW,0
SS0SSSSS0W,-12.214762701412798
SS0R00G00W,-4.50725902227318
SG0000RW,-0.3726253112347447
SSG0000RW,-2.0
S0G00RW,-2.8131990712117387
SSS0G00RW,0
000RSGW,0.22781643329833215
S000RSGW,0
000SSS0GW,-0.48554192419471165
00S0SS00W,0.576080589280946
00S0SR0GW,0
00G0SSSW,2.7684377320687483
S0000R0SW,-7.877864882647434
S00G0SSSW,-1.8521940862996134
SS00G0SSSW,0
SS0000R0SW,-7.006809002637766
0S00RG0W,-0.7451780433028241
GSSSSW,14.132997804447246
0SGSSS0W,0
S0SGSS00W,0
0GS00W,14.749492937085321
00000GG0SW,-0.1
SR00G00W,-4.253805840223393
R00S000SW,-1.0460671814442344
S00RS0000W,0
0000SS00RW,-0.492690985339894
SSSSG0G0W,0
SSSSSG0G0W,0
0S0G0G0W,0
SSGS0W,0
SSSSGS0W,-2.0
0S00G0RW,0
00SSSSSGW,-0.6152519457500863
S00SSSSSGW,0
SSS00SSS0W,-6.2606942871133375
GSS0000W,11.291273581964468
SSGSS0000W,0
000G0SSW,12.31650120312852
0S000G00SW,-0.013263774293862343
S0R000S00W,0
RS0S000W,0
SSSSG0G00W,0
SS00GG000W,0
00SS00SSW,0.043002155463903485
0000G00SSW,12.894592125001898
S000000SRW,-5.269344572557181
0S0G00G00W,0.4983394569893318
G000000SRW,1.0
00G00GSW,0
0R00SSW,-3.172616704958961
0SSS0R00GW,0.6282071000132344
SSS0R00GW,0
S0000G0GW,-1.5917837231426701
SS0000G0GW,0
S0000S0GW,-4.028301030984541
S0SSS0GW,0
SS0SSS0GW,0
0S00G0GW,2.4909643041668934
SSSSSRG0W,0
000S0SSSSW,-0.1078144467892403
000SSS00SW,0.9021746979751756
SS00000SGW,-4.796166615731526
00G00S0RW,0
SSSS0GG00W,-2.0
SSSSGG00W,0
000GRS00W,0
S000GRS00W,0
SS000GRS00,0
00GSSSSS0W,0.3068662251755693
RSSSSS000W,-2.5704181340189454
SSG0R0W,0
SSSG0R0W,0
SSS0G0R0W,0
0S0R00S00W,-0.24882922866029553
0S0000SS0W,-2.864732321174994
0GR0S0SW,0
S0GR0S0SW,0
S0S000R0W,-4.232455445700278
000G000SSW,14.6917706341654
RSS0SW,-3.8811324325262446
SRSS0SW,0
SSRSS00W,-2.0
SSSRSS00W,-1.8624060240661446
SSSSRSS00W,0
S00000RS0W,-5.125416416128104
0R00000SSW,-0.2680121455898852
G0R000S0W,0
0SSSSG0SW,-0.1
0000GR0SW,0
000R0GS0W,0
RG0000S0W,0
0000GRS0W,-0.1
SRG0000S0W,-2.0
00GRSSW,-0.1
S00GR0SW,0
R0SSSW,-7.6080032714234145
SG00SSW,-1.1139772247684183
SSG00SSW,0
SSSG000SW,-4.699068665373458
00SG000SW,0.4175671110814092
00SR000SW,-0.1180523269875012
GGR00W,2.18541560503554
SGGR00W,0
SSGGR00W,0
RGGSSS00W,0
S0R00S0W,0
00GGRS0W,0
0S00GGRS0W,0
0GGR00W,-0.1
GRG0W,1.7194810034432622
SRG0W,0
00GG0RW,0.08007547682894428
S000GS00W,-1.863826234014901
00G0R00GW,0.3464383760904756
S00G0R00GW,0
00S0G0G0W,0
0G0SSSSS0W,11.30163928166016
RG0SW,0
SRG0SW,0
SSRG0SW,0
SSSRG0SW,0
SSSSRG0SW,0
SSSSSRG0SW,0
R0000SSW,-3.1706972700161278
SR0000SSW,-2.2149126317690437
SS00000S00,0
000000SSRW,-0.5969175245507766
0SSSSSR00W,-0.6601235223227093
SG000SW,-2.2521382025891277
000S00SS0W,-0.02190352349107555
0000S00SW,3.606040644400131
G000S00SW,6.375517881648962
